lecture_id,sentence,label,,,,,,,
25,To help in system analysis and design by showing how components interact.,1,,,,,,,
25,To provide a high-level overview of a system.,1,,,,,,,
25,"Key features of Block Diagram Blocks: subsystems, processes, or functions.",1,,,,,,,
25,Arrow/lines: show direction of flow.,1,,,,,,,
25,Labels: indication.,0,,,,,,,
25,Types of Block Diagram Functional- shows the major function of a system and their relationship,1,,,,,,,
25,System- represents the physical and logical arrangement of a system components,1,,,,,,,
25,Signal flow- show the path of the signals,1,,,,,,,
25,Process- outline operations.,1,,,,,,,
25,Applications of Block Diagram Electonics & Electrical Engineering-circuits amplifier,1,,,,,,,
25,"Computer engineering- software process, data flow, cpu operations.",1,,,,,,,
25,"Control system- feedback loops, system dynamics, i/o relations.",1,,,,,,,
25,Project management- visualize workflow,1,,,,,,,
25,Industrial processes- outline steps in manufacturing or production.,1,,,,,,,
25,Advantages of Block Diagram Simple and easy to make,1,,,,,,,
25,Ideal for planning and troubleshooting,1,,,,,,,
25,Easy to understand,1,,,,,,,
25,Limations of Block Diagram Does not show the internal details and complex functionality,1,,,,,,,
25,"It needs to be accompanied with diagrams that can show the complex details like flowcharts, schematics, circuit,",1,,,,,,,
25,Flow chart Represent the sequence of steps of decisions in a process.,1,,,,,,,
25,(it is a digram that shows the step of a process using shapes and arrow.),0,,,,,,,
25,"Detailed view of how a process works, including the order of operations and decision points.",1,,,,,,,
25,Symbol in Flowchart Oval- terminator(Start or end),1,,,,,,,
25,Rectangle- process,0,,,,,,,
25,Diamond-decision,0,,,,,,,
25,"Parallelogram- data entry(input, display (output))",0,,,,,,,
25,Arrow-direction of flow,0,,,,,,,
25,Circle- connector,0,,,,,,,
25,Types of flowchart Process- represents a step-by-step process using standard symbols,1,,,,,,,
25,Program-design algorithm,1,,,,,,,
25,System-illustrates how data flow,1,,,,,,,
25,Data-flow of information rather than operation,1,,,,,,,
25,"Workflow= map out roles, reponsibilites/tasks",1,,,,,,,
26,Cambodia Geography The heart of Mainland Southeast Asia Cambodia is located in Indochinese mainland of Southeast Asia- a land of plains and great rivers.,1,,,,,,,
26,"It lies along important overland and river trade routes connecting China, India, and Southeast Asia.",1,,,,,,,
26,Capital City- Phnom Penh,1,,,,,,,
26,"Official Language: Khmer (ginagamit to communicate each other) other ethnic language: The Katu, Mnong, and Stieng groups also speak Mon-Khmer languages.",1,,,,,,,
26,"The Jaral and Rhade groups, on the other hand, speak Austronesian languages.",0,,,,,,,
26,Written Language Mostly found in royal courts and Buddhist monasteries.,1,,,,,,,
26,"Focused on religion moral teachings, and royal traditions.",1,,,,,,,
26,Written by scholars/monks,0,,,,,,,
26,Oral Literature Based on local folkore (folktales and story tellings) passed down through generations.,1,,,,,,,
26,Heavily influenced by Buddhism and the hindu epics- Ramayana and Mabharata.,1,,,,,,,
26,"Jataka Tales From the Pali and Sanskrit word meaning ""Birth""",0,,,,,,,
26,These are stories of the former lives of the Buddha,1,,,,,,,
26,Found in all branches of Buddhism,0,,,,,,,
26,"Each tale teaches moral values, kindness, and spiritual growth.",1,,,,,,,
26,Ancient Stone Inscriptions Serve as evidence of the ancient Khmer language.,1,,,,,,,
26,These epigraphic inscriptions were carved on stones.,0,,,,,,,
26,They provide historical proof that helps reconstruct the Khmer Empire's history.,1,,,,,,,
26,Shows the early literature of Cambodia,0,,,,,,,
26,"Buddhist Texts After the stone inscriptions, the oldest Khmer documents were translations and commentaries of the Pali Buddhist texts written in Khmer script",1,,,,,,,
26,Showed the strong buddhist influence on khmer learning and culture,1,,,,,,,
26,Reamker (Rama's Fame) The Cambodian version of the Indian epic Ramayana,1,,,,,,,
26,Written in rhymed verses and performed with Cambodian dance movements.,0,,,,,,,
26,Represents the blend of Indian and Khmer artistic traditions.,1,,,,,,,
26,"Popular Legends- Vorvong and Sorvong A traditional Khmer tale about two princes who fell from grace but regained their honor after many trials teaches values of perseverance, loyalty, and justice",1,,,,,,,
26,Reflects the Khmer people’s belief in karma and moral strength,1,,,,,,,
26,Predominant Faith: Theravada Buddhism Estimated to be the faith of 90% of the population,1,,,,,,,
26,Has existed in Cambodia since the 5th Century C. E.,1,,,,,,,
26,State Religion since the 13th Century C. E.,1,,,,,,,
26,Minority Islam Christianity Atheism & Animism,0,,,,,,,
26,The Sompeah The traditional greeting pinagdidikit ang mga kamay na parang nagdadasal then bowing slightly higher,1,,,,,,,
26,"Head and Feet the head is considered the highest and most sacred of the body the feet are the lowest and dirtiest, never point your feet at a person or sacred object.",1,,,,,,,
26,Apsara Dance Cambodia's classical ballet,1,,,,,,,
26,Traditional Music Instrument like the roneat are central to traditional court music and theatrical performance,1,,,,,,,
26,"Chaul Chnam Thmey (Khmer New Year) the biggest holiday typically celebrated for three days in April, marking the end of the harvest season.",1,,,,,,,
26,"Bonn Om Touck (Water Festival) held in November, celebrating the reversal",1,,,,,,,
26,Sampot: the national garment. It is a long rectangular cloth wrapped around the lower body resembling a skirt or trouser.,1,,,,,,,
26,"Cuisine Profile Foundation Rich mix of Noodles, Soup Curries and Grilled/Fried Dishes",1,,,,,,,
26,The flavor secret: Essential Pastes Cambodians are masters at creating highly concentrated flavor Pastes.,1,,,,,,,
26,Crucial Ingredients: Fish Paste (often called Prahok) and Prawn Paste.,1,,,,,,,
26,"Culinary Importance These pastes act as a fundamental seasoning agent, much like salt or soy sauce.",1,,,,,,,
26,Literature Work: The Crocodile and the Five Judges – [Story details],1,,,,,,,
26,Literature Work: Bed Bug and the Louse – [Story details],1,,,,,,,
27,Singapore Island was first inhabited by fishermen and pirates.,1,,,,,,,
27,It served as an outpost of the Sumatran Srivijaya Empire.,1,,,,,,,
27,"In Javanese inscriptions and ancient Chinese records (14th century), the island was called Tumasik / Temasek.",1,,,,,,,
27,"The name comes from the Javanese word tasek, meaning “sea.”",0,,,,,,,
27,"1025: Rajendra Chola I, ruler of the South Indian Chola Kingdom, attacked the island.",1,,,,,,,
27,1068: Another Chola raid occurred.,0,,,,,,,
27,"1275: The Javanese king Kertanagara likely attacked Temasek during his raid on Pahang, located on the east coast of the Malay Peninsula.",1,,,,,,,
27,Singapore is a city-state located at the southern tip of the Malay Peninsula.,1,,,,,,,
27,It is about 85 miles (137 km) north of the Equator.,0,,,,,,,
27,The country is made up of the diamond-shaped main island (Singapore Island) and around 60 smaller islets.,0,,,,,,,
27,"The main island covers almost the entire land area, with only about 18 square miles belonging to the smaller islands.",0,,,,,,,
27,"Singapore has four official languages: Malay, Mandarin, Tamil, and English.",1,,,,,,,
27,"Because of its bilingual education policy, most Singaporeans speak two or more languages — usually English, their ethnic mother tongue, and sometimes other languages.",0,,,,,,,
27,"Singapore’s religious culture is very diverse, just like its population.",1,,,,,,,
27,"From a young age, Singaporeans learn about different religious customs and traditions.",0,,,,,,,
27,"Public holidays include Christian, Muslim, Hindu, and Buddhist celebrations.",0,,,,,,,
27,"Singapore is home to ten major religions, including Buddhism, Taoism, Islam, Hinduism, and Christianity.",1,,,,,,,
27,Some people even practice or embrace more than one faith.,0,,,,,,,
27,"However, religious discrimination can still occur at times.",0,,,,,,,
27,Singaporean literature refers to the body of literary works created by Singaporeans.,1,,,,,,,
27,"These works are written in the country’s four main languages: English, Malay, Chinese, and Tamil.",0,,,,,,,
27,"Singapore’s multicultural society has greatly influenced its literature, resulting in diverse themes and styles.",1,,,,,,,
27,"Notable writers such as Tan Swie Hian and Kuo Pao Kun have produced works in multiple languages, showcasing Singapore’s linguistic richness.",1,,,,,,,
27,"Singapore is a small island nation but home to four major ethnic groups: Ethnic Chinese, Malays, Ethnic Indians, Eurasians (small community).",1,,,,,,,
27,"Despite its size, Singapore is a multiracial and multicultural society.",0,,,,,,,
27,This cultural diversity gives rise to a wide range of traditional ethnic clothing that represents and shapes the identity of the nation.,1,,,,,,,
27,Exploring the traditional dress of each ethnic group helps us better understand Singapore’s rich cultural heritage.,0,,,,,,,
27,“Grandfather’s Story” is about a narrator who remembers her grandparents’ troubled relationship.,1,,,,,,,
27,The grandmother was a powerful but cruel businesswoman who mistreated her bondmaids.,1,,,,,,,
27,"Because of her harshness, the grandfather disliked her deeply, and they lived separately for many years.",0,,,,,,,
27,"After the grandfather’s beloved mistress dies, he becomes sad and withdrawn.",0,,,,,,,
27,"One day, he tells the narrator a long story about a farmer, his kind wife, and a wicked nun.",0,,,,,,,
27,"In the story, karma punishes the cruel and rewards the good, showing that actions have consequences even after death.",1,,,,,,,
27,"Through this tale, the grandfather hints at his own life — the suffering caused by cruelty and the hope that justice comes in the end.",1,,,,,,,
27,"The poem “Sunflowers for a Friend” speaks to a friend (or children) who have suffered verbal and emotional abuse, especially from their parents.",1,,,,,,,
27,"The speaker remembers how painful it is to hear cruel, harsh words — not just insults, but “gross epithets” like “cursed … damned reprobate.”",0,,,,,,,
27,"Despite this, there’s a refusal to be broken: the speaker acknowledges human faults and sins (“transgressors of her law”), yet still holds on to hope and seeks “grace,” even if it seems random.",1,,,,,,,
27,"She reflects on how people don’t choose their birth or early circumstances — some are stunted, warped, or even die despite loving care.",0,,,,,,,
27,But she is amazed at how sunflowers grow from dirt.,0,,,,,,,
27,"This becomes a powerful metaphor: like sunflowers, the abused friend should keep their inner strength (“inner orientation”) and always turn toward the light, even after a dark night.",1,,,,,,,
28,"Laos promotes Peace, Independence, Democracy, Unity, and Prosperity.",1,,,,,,,
28,Laos is a landlocked country in mainland Southeast Asia.,1,,,,,,,
28,It is located in the northeast-central part of the region.,0,,,,,,,
28,The country is shaped like an irregular round area in the north that narrows to the southeast.,0,,,,,,,
28,It stretches about 640 miles from northwest to southeast.,0,,,,,,,
28,The capital city is Vientiane along the Mekong River.,1,,,,,,,
28,"Laos is known as the Land of a Million Elephants, derived from its ancient name Lan Xang.",1,,,,,,,
28,"Laos shares boundaries with China, Vietnam, Cambodia, Thailand, and Myanmar.",1,,,,,,,
28,The official language of Laos is Lao.,1,,,,,,,
28,French was once used by the upper classes and in the cities.,0,,,,,,,
28,English began replacing French around the 1970s.,0,,,,,,,
28,Vietnamese became a third language of the elite under the Lao People’s Revolutionary Party.,0,,,,,,,
28,Lao literature has a rich oral tradition of poetry and folk tales.,1,,,,,,,
28,The earliest written works appeared in the 16th century during the Lan Xang period.,1,,,,,,,
28,Early literature was used to teach Buddhist values and proper behavior.,1,,,,,,,
28,Lao poetic traditions may have begun as early as the 14th century.,0,,,,,,,
28,"In the 19th century, literature reflected social and political changes in the region.",0,,,,,,,
28,Theravada Buddhism is the major religion in Laos.,1,,,,,,,
28,Buddhism was the state religion during the prerepublic kingdom.,0,,,,,,,
28,About half of the Lao population are Buddhist.,0,,,,,,,
28,Around two-fifths of the population follow local or traditional religions.,0,,,,,,,
28,The Tak Bat ritual is a sacred Buddhist practice in Laos.,1,,,,,,,
28,"Every morning, monks walk barefoot to collect alms.",1,,,,,,,
28,"The collected food feeds the poor, serves as the monks’ only meal, and is shared with temple animals.",1,,,,,,,
28,The ritual is especially famous in Luang Prabang.,0,,,,,,,
28,"Laotian food is known for being vibrant, colorful, and flavorful.",0,,,,,,,
29,"Tom Kilburn wrote the first piece of software, which ran on June 21, 1948 at the University of Manchester.",1,,,,,,,
29,The first software computed the greatest divisor of 2 to the power of 18 in 52 minutes.,0,,,,,,,
29,"Fortran, one of the first higher-level programming languages, was published in 1957.",1,,,,,,,
29,John Tukey coined the word “software.”,0,,,,,,,
29,Personal computers in the 1970s and 1980s made software widely popular.,1,,,,,,,
29,Apple released the Apple II in April 1977.,0,,,,,,,
29,"VisiCalc, the first spreadsheet software, appeared in 1979.",0,,,,,,,
29,Open-source software entered the mainstream in the 1990s.,1,,,,,,,
29,The Linux kernel was released in 1991.,0,,,,,,,
29,Java was released by Sun Microsystems in 1995.,1,,,,,,,
29,"The first mobile phone call was made on April 3, 1973.",0,,,,,,,
29,IBM released the first publicly available smartphone in 1993.,0,,,,,,,
29,Apple released the iPhone in 2007.,1,,,,,,,
29,Design is the construction of an object or system for implementing an activity.,1,,,,,,,
29,"Artifacts describe the architecture, design, and function of software.",1,,,,,,,
29,Communication is essential in translating design into a final product.,1,,,,,,,
29,The purpose of design is to produce a solution to a problem.,1,,,,,,,
29,Abstraction hides unnecessary details to show only relevant information.,1,,,,,,,
29,Software is a set of instructions and data used to operate computers.,1,,,,,,,
29,Software design transforms user requirements into a form useful for coding.,1,,,,,,,
29,"Software design must consider modules, interfaces, data structures, and algorithms.",1,,,,,,,
29,"Objectives of software design include correctness, efficiency, and maintainability.",1,,,,,,,
29,Software development problems include unclear requirements and inadequate communication.,1,,,,,,,
29,"Software design is important for innovation, problem-solving, and career opportunities.",1,,,,,,,
29,Software development is a cooperative game between human and computer.,0,,,,,,,
29,"Software development includes requirements gathering, design, implementation, testing, deployment, and maintenance.",1,,,,,,,
30,These boards are made up of special materials that do not conduct electricity such as fiber and glass.,1,,,,,,,
30,The circuits are designed on the boards with copper tracks instead of wires for the conduction of electricity between the electronic components.,1,,,,,,,
30,"The printed circuit boards used in all electronic products such as automotive, wireless devices, Robotic applications, etc.",0,,,,,,,
30,"Depending on the printed circuit board manufacturer, there are numerous ways available for designing PCBs.",0,,,,,,,
30,"This circuit board design can be manufactured as bulk using several machines in PCB fabrication industries including drilling, punching, plating and final fabrication processes that are performed through highly automated machines.",1,,,,,,,
30,"Laser drilling with CNC machines, automatic plating machines, strip etching machines, and use of optical inspection equipment and flying probe testers result in high-quality PCBs with greater production yield.",1,,,,,,,
30,"For a reader to understand this concept at the basic level of PCB design, the following step-by-step procedures will help and guide diligently.",0,,,,,,,
30,Draw the schematic circuit diagram with PCB layout software such as CAD software.,1,,,,,,,
30,The film is generated from the finalized circuit board diagram and sent to the manufacturing unit where a negative image is printed on a plastic sheet.,0,,,,,,,
30,The bulk of the printed circuit board is made with unbreakable glass or fiberglass having copper foil bonded onto one or both sides of the board.,1,,,,,,,
30,"Thus, the PCBs made from unbreakable paper phenolic with bonded copper foil are less expensive and often used in household electrical devices.",0,,,,,,,
30,Machines and carbide drills are used to put holes on the printed circuit board.,1,,,,,,,
30,There are two types of machines available to drill the PCBs: hand machines and CNC machines.,0,,,,,,,
30,"The printed circuit layout can be printed in different ways like manual pen, dry transfers, pen plotters, and printers.",0,,,,,,,
30,The laser printers are a better way to print the layouts on printed circuit boards.,0,,,,,,,
30,The following steps are used to print the PCB layout through a laser printer.,0,,,,,,,
30,This process involves removing the unwired copper on the PCBs using chemicals like ferric chloride and ammonium per-sulfate.,1,,,,,,,
30,"After finishing the manufacturing process, the PCB undergoes a testing process to ensure proper operation.",1,,,,,,,
30,"The acronym of the printed circuit board is PCB, a self-contained board with interconnected electrical and electronic components found in devices like beepers, pagers, radios, radar, and computer systems.",1,,,,,,,
30,The circuits are produced by a thin layer of conducting material deposited on an insulating board called the substrate.,1,,,,,,,
30,Separate components are located on the surface of the substrate and soldered to the connected circuits.,0,,,,,,,
30,"The construction of the PCB can be done in three ways: single-sided, double-sided, and multi-layered.",1,,,,,,,
30,Single-sided PCBs,0,,,,,,,
30,Double-sided PCBs,0,,,,,,,
30,Multilayer PCBs,0,,,,,,,
30,Rigid PCBs,0,,,,,,,
30,Flex PCBs,0,,,,,,,
30,Rigid-flex PCBs,0,,,,,,,
30,"This single-sided PCB includes one layer of substrate coated with a thin layer of metal, usually copper.",1,,,,,,,
30,Double-sided PCBs have conductive layers on both sides and use holes to connect circuits.,1,,,,,,,
30,Multilayer PCBs add extra layers to create complex and compact designs.,1,,,,,,,
30,Rigid printed circuit boards use a solid substrate like fiberglass to prevent twisting.,1,,,,,,,
30,Flexible PCBs use a plastic substrate allowing them to bend without damaging circuits.,1,,,,,,,
30,Rigid-flex boards combine rigid and flexible substrates in a single structure.,1,,,,,,,
31,"Analytical listening, sometimes called critical or active listening, deals with one’s ability and capacity to carefully and properly analyze the sound/s listened to.",1,,,,,,,
31,Stages of Listening refers to the actual hearing process.,1,,,,,,,
31,"In here, the listener has to check him/herself if he/she is able to hear clearly the sounds and other sound points.",0,,,,,,,
31,Receiving Stage focuses on generating meaning on what has been heard.,1,,,,,,,
31,Understanding Stage requires both the listener and the speaker to meet in between regarding the points portrayed in the listening process.,1,,,,,,,
31,This allows the listener to critically examine the details of the information heard.,0,,,,,,,
31,Evaluating Stage allows the listeners to provide verbal and/or non-verbal feedback and responses based on the listening contexts.,1,,,,,,,
31,Responding Stage is a personal stage for the listener allowing him/her to integrate into him/herself the information heard.,0,,,,,,,
31,This also allows him/her to record in his/her system the information listened to for future access and use.,0,,,,,,,
31,Remembering Stage,0,,,,,,,
31,Significant information needed: Steps in solving problem: Define the problem; Generate alternative solutions; Evaluate and select an alternative; and Implement and follow up on the solution.,1,,,,,,,
31,American Society for Quality (2020),0,,,,,,,
32,Lesson 2 Argumentation,0,,,,,,,
32,What is an argument?,1,,,,,,,
32,An argument is sometimes called persuasive writing and seeks to convince readers to support a stand on a certain issue.,1,,,,,,,
32,"It also requires the writer to examine a topic or issue which involves the collection, generation, and evaluation of exhibits and/or pieces of evidence.",1,,,,,,,
32,Argumentative writing is an essay that presents a stand or a rationale on a given proposition or issue.,1,,,,,,,
32,Key Structural Elements of Argumentative Writing,0,,,,,,,
32,"The basic components of an argument include a claim, reasons behind the claim, and pieces of evidence to support the claim.",1,,,,,,,
32,Claim,0,,,,,,,
32,Reasons: It is a fact or situation which explains why it happens or what causes it to happen.,0,,,,,,,
32,Evidence: Evidence is anything that can be used to prove something.,0,,,,,,,
32,Thesis statement is a one- to two-sentence statement that presents the main idea and makes an assertion about your issue.,1,,,,,,,
32,"Mandatory school uniforms should be implemented in educational institutions as they promote a sense of equality, reduce distractions, and foster a focused and professional learning environment.",0,,,,,,,
32,Pros – supporting idea,0,,,,,,,
32,Cons – opposing idea,0,,,,,,,
32,"Counterargument – objection on the argument (rebuttal, reply, counterstatement, counterreason).",0,,,,,,,
32,Pattern A,0,,,,,,,
32,Pattern B,0,,,,,,,
32,Pattern C,0,,,,,,,
33,Evaluating a text or performance can be objective or subjective.,1,,,,,,,
33,"Objective evaluation involves fairness, no bias, and no personal feelings, and uses helpful tools or criteria.",1,,,,,,,
33,Judging becomes easier with the help of criteria.,1,,,,,,,
33,Criteria guide evaluators on the scope and limitations of what to judge or examine.,1,,,,,,,
33,"Criteria are a set of standards or principles considered in judging a work, output, or performance.",1,,,,,,,
33,They vary depending on what is being judged or evaluated.,0,,,,,,,
33,"Content refers to the idea, concept, focus, or details of the subject matter.",1,,,,,,,
33,"Cohesion refers to the connection and organization of words, phrases, ideas, and concepts.",1,,,,,,,
33,Grammar deals with fluency and accuracy in language structure.,1,,,,,,,
33,Mechanics refers to accuracy in punctuation and capitalization.,1,,,,,,,
33,Word choice deals with appropriateness of words based on depth and formality.,1,,,,,,,
33,Tone refers to the emotion or feelings expressed by the text.,1,,,,,,,
33,Examples of Text A and Text B for content comparison (Bohol).,0,,,,,,,
33,Examples of Text A and Text B for cohesion (Vigan).,0,,,,,,,
33,Examples of Text A and Text B for grammar.,0,,,,,,,
33,Examples of Text A and Text B for mechanics (Baguio City).,0,,,,,,,
33,Examples of Text A and Text B for word choice.,0,,,,,,,
33,"The common criteria include content, cohesion, grammar, tone, word choice, and mechanics.",1,,,,,,,
34,All students must participate in community service programs.,0,,,,,,,
34,It is better to give than to receive.,0,,,,,,,
34,Poverty is one of the main causes of crime.,0,,,,,,,
34,True friendship is more valuable than money.,0,,,,,,,
34,Every citizen must plant at least one tree each year.,0,,,,,,,
34,Lesson 5 is about defining multimodal elements and its five modes.,1,,,,,,,
34,Students should classify examples of multimodal texts according to their type.,1,,,,,,,
34,Students should appreciate the importance of using different modes to communicate effectively.,1,,,,,,,
34,A multimedia or multimodal text uses two or more modes to communicate meaning.,1,,,,,,,
34,"Different modes work together to make messages clearer, stronger, and more engaging.",1,,,,,,,
34,"The five modes include linguistic, gestural, visual, spatial, and audio.",1,,,,,,,
34,"Examples of linguistic modes include speeches, essays, slogans, and captions.",0,,,,,,,
34,"Examples of visual modes include cartoons, posters, photos, and infographics.",0,,,,,,,
34,"Examples of audio modes include podcasts, radio ads, songs, and background music.",0,,,,,,,
34,"Examples of gestural modes include dance performances, stage plays, facial reactions, and gestures.",0,,,,,,,
34,"Examples of spatial modes include brochure design, website layout, and seating arrangement.",0,,,,,,,
34,TikTok dance challenges primarily use the gestural mode.,0,,,,,,,
34,News articles primarily use the linguistic mode.,0,,,,,,,
34,Radio commercials primarily use the auditory mode.,0,,,,,,,
34,Seating arrangement primarily uses the spatial mode.,0,,,,,,,
34,Billboards primarily use the visual mode.,0,,,,,,,
35,Lesson 4 discusses sources of information and their accessibility and effectiveness.,1,,,,,,,
35,Effectiveness refers to the degree of being able to achieve the desired result based on an objective or purpose.,1,,,,,,,
35,"Accessibility refers to the quality of being easy to find, obtain, and use.",1,,,,,,,
35,Text accessibility is the arrangement of words for them to be easily accessed.,1,,,,,,,
35,Image accessibility provides additional information about the text or concept.,0,,,,,,,
35,Audio accessibility provides additional information through listening skills.,0,,,,,,,
35,Video accessibility provides additional information through listening and viewing skills.,0,,,,,,,
36,Identify what non-linear text is being described.,1,,,,,,,
36,It emphasizes the connection between the different concepts.,0,,,,,,,
36,It is composed of visual displays that have key content information.,0,,,,,,,
36,"It is used to identify, classify, categorize and recognize similarities and differences of two or more subjects, ideas, thoughts or concepts.",0,,,,,,,
36,It is a sequence chart that shows series of events in order.,0,,,,,,,
36,Ishikawa diagram is also called as _____________.,0,,,,,,,
36,"Plot, Setting and Characterization Objective: Appraise the unity of plot, setting and characterization in a material viewed to achieve the writer’s purpose.",1,,,,,,,
36,Plot Setting Characterization,1,,,,,,,
36,"Characters refer to persons, creatures or things serving as actors or movers in a story.",1,,,,,,,
36,Major characters include the protagonist and antagonist.,1,,,,,,,
36,A protagonist is the main character in which the whole story revolves.,1,,,,,,,
36,An antagonist is a character or group of characters which cause the conflict for the protagonist.,1,,,,,,,
36,"Minor characters include foil, static, dynamic, and flat characters.",1,,,,,,,
36,Characterization is a writer’s tool that uses details to teach us about a person.,1,,,,,,,
36,A plot shows how the author arranges events to develop the basic idea.,1,,,,,,,
36,The exposition is the beginning of the story.,1,,,,,,,
36,Conflict is any form of struggle the main character faces.,1,,,,,,,
36,"Types of conflict include character vs. self, character vs. character, character vs. nature, and character vs. society.",1,,,,,,,
36,The climax is the turning point of the story.,1,,,,,,,
36,Falling action is where the resolution begins.,1,,,,,,,
36,Resolution is the final outcome of events in the story.,1,,,,,,,
36,Setting refers to the time and location when and where a story takes place.,1,,,,,,,
36,"Aspects of setting include place, time, weather, social conditions and mood.",1,,,,,,,
37,What is an argument?,1,,,,,,,
37,An argumentative essay presents evidences for a claim in order to let the reader know why it is more favorable.,1,,,,,,,
37,Issue is an idea about which the opinions of people are different.,1,,,,,,,
37,Claim is a statement by an author about an issue.,1,,,,,,,
37,An argument is an idea that supports the claim.,1,,,,,,,
37,An argument needs supporting evidences.,1,,,,,,,
37,Evidence refers to facts in the real world that support an argument.,1,,,,,,,
37,Counterargument is an idea given by the opposing side against the claim.,1,,,,,,,
37,Rebuttal is the response to the counterargument.,1,,,,,,,
37,Pro is an argument in favor of a claim or an advantage regarding something.,0,,,,,,,
37,Con is an argument against a claim or a disadvantage regarding something.,0,,,,,,,
37,English is a world language.,0,,,,,,,
37,"It is spoken in many countries by people of different ethnicities, ages, and abilities.",0,,,,,,,
37,English is the language of the Internet.,0,,,,,,,
37,You use it daily to blog about many topics.,0,,,,,,,
37,We will show you how to improve your speaking and writing in English.,0,,,,,,,
37,Introduction is the introductory paragraph or gateway of an essay.,1,,,,,,,
37,It introduces the thesis statement of the essay.,1,,,,,,,
37,The body is where facts and arguments supporting the thesis are written.,1,,,,,,,
37,Refutation or counterargument is the argument used to refute earlier arguments.,1,,,,,,,
37,"The conclusion rephrases the thesis, major points, and may give recommendations.",1,,,,,,,
37,"According to Sarikas (2019), argumentative writing techniques include making the thesis clear, using evidence, showing the weakness of the other side, and using logical connectors.",1,,,,,,,
38,"Persuasive writing is a type of writing that aims at convincing people to think, feel, or act in the writer’s way.",1,,,,,,,
38,"Persuasive texts may be in the form of essays, articles, posters, and advertisements.",0,,,,,,,
38,"Persuasive writing includes the writer’s opinion, evidence to support it, and the action the writer wants readers to do.",1,,,,,,,
38,A rhetorical question is a question not intended to be answered but meant to make readers think.,1,,,,,,,
38,Repetition involves repeating key words or phrases to make readers remember them.,1,,,,,,,
38,Bandwagon is a technique that convinces readers to believe something because many others believe it.,1,,,,,,,
38,Nine out of 10 students got higher grades because of the modular learning setup.,0,,,,,,,
38,Appeal to emotion uses emotive language to sway readers.,1,,,,,,,
38,Appeal to authority requires the writer to use facts and figures to support claims.,1,,,,,,,
39,Organisms such as humans and almost all animals have a complete digestive system with a mouth and an anus.,0,,,,,,,
39,More primitive animals like the hydra have an incomplete digestive system with only one opening.,0,,,,,,,
39,Nutrient deficiency happens when the body does not receive or absorb the necessary amount of nutrients from food.,1,,,,,,,
39,"Iron deficiency occurs when there is insufficient iron in the body, causing anemia.",1,,,,,,,
39,"The body cannot produce enough red blood cells during iron deficiency, leading to tiredness and shortness of breath.",1,,,,,,,
39,Iron-deficiency anemia is commonly treated with iron supplements that restore iron levels within three to six months.,0,,,,,,,
39,"Zinc deficiency occurs when the body does not receive enough zinc, leading to appetite loss and poor immune function.",1,,,,,,,
39,"Iodine deficiency happens when the body lacks enough iodine, causing metabolic problems such as goiter.",1,,,,,,,
39,Iodine deficiency is treated with iodine supplements taken orally.,0,,,,,,,
39,Digestive diseases occur when harmful foods upset the gastrointestinal tract.,1,,,,,,,
39,Constipation is a condition involving uncomfortable or infrequent bowel movements.,0,,,,,,,
39,Diarrhea is the condition of having at least three watery bowel movements per day.,0,,,,,,,
39,Peptic ulcers occur when the stomach or intestinal lining becomes damaged.,0,,,,,,,
39,Colon cancer is a growth of cells beginning in the colon.,1,,,,,,,
39,Appendicitis is inflammation of the appendix attached to the large intestine.,0,,,,,,,
39,GERD is a digestive disorder caused by stomach acid flowing back into the esophagus.,0,,,,,,,
40,Statistics is derived from the Latin word “status” meaning “state” because there is a need for a state to give conclusions out of given data.,0,,,,,,,
40,"Statistics is the art of collecting, presenting, analyzing, and interpreting data.",1,,,,,,,
40,Statistics is a branch of Mathematics used to summarize quantities of data and help investigators draw sound conclusions.,1,,,,,,,
40,A sample is a specified set of measurements or data drawn from a much larger body of measurements or data called a population.,1,,,,,,,
40,A sample is representative of a population.,0,,,,,,,
40,A population identifies the totality of objects under investigation.,1,,,,,,,
40,"A cellphone company investigated the proportion of high school students who owned a cellphone in Palo Alto IS by surveying 525 out of 1,140 randomly selected students.",0,,,,,,,
40,Mr. Agustin surveyed 320 out of 558 students to determine willingness to join an educational field trip.,0,,,,,,,
40,Statistics is important in solving real-life problems and can be applied in many fields.,1,,,,,,,
41,Star formation theory states that stars are formed when a dense region of molecular cloud collapses.,1,,,,,,,
41,"During this process, fragments of clouds contract and form a stellar core known as protostar.",1,,,,,,,
41,The contraction and gravitational force of the protostar result in an increase in temperature which triggers nuclear reaction within the star upon reaching 10 million Kelvin.,1,,,,,,,
41,"Throughout the reaction, neutrinos and positrons are released, slowing down the reaction.",0,,,,,,,
41,"Once the contraction stops and the protostar attains its gravitational equilibrium, a main sequence star will be formed.",1,,,,,,,
41,"In the core of a main sequence star, hydrogen fuses with helium through proton-proton chain.",1,,,,,,,
41,The gravitational force of a main sequence star forces hydrogen and helium to fuse resulting to burning of the 2 primordial elements.,0,,,,,,,
41,"At this stage, helium is converted to carbon at the core while hydrogen is converted into helium surrounding the core which denotes the formation of red giant.",1,,,,,,,
41,Massive stars undergo a series of stages where heavier elements are fused around the shell of the core.,1,,,,,,,
41,"Carbon will be formed through helium fusion, neon through oxygen fusion, magnesium from neon fusion, silicon from magnesium fusion, and iron from silicon fusion.",1,,,,,,,
